label	url
db x-trackers II FED FUNDS EFFECITVE RATE UCITS ETF 1C	/fonds/wkn/DBX0A0
db x-trackers II Global Sovereign UCITS ETF 1C	/fonds/wkn/DBX0A8
db x-trackers II Global Sovereign UCITS ETF 1D	/fonds/wkn/DBX0MF
db x-trackers II IBOXX EURO INFLATION-LINKED UCITS ETF 1C	/fonds/wkn/DBX0AM
db x-trackers II IBOXX Germany 1-3 UCITS ETF 1D	/fonds/wkn/DBX0C9
db x-trackers II IBOXX GERMANY 7-10 UCITS ETF 1D	/fonds/wkn/DBX0MJ
db x-trackers II IBOXX GERMANY COVERED UCITS ETF 1D	/fonds/wkn/DBX0AX
db x-trackers II IBOXX Germany UCITS ETF 1D	/fonds/wkn/DBX0C7
db x-trackers II IBOXX GLOBAL INFLATION-LINKED UCITS ETF 1C	/fonds/wkn/DBX0AL
db x-trackers II IBOXX GLOBAL INFLATION-LINKED UCITS ETF 5C	/fonds/wkn/DBX0NN
db x-trackers II IBOXX Liquid Corporate Financials UCITS ETF	/fonds/wkn/DBX0E8
db x-trackers II IBOXX Liquid Corporate Non - Financials UCI	/fonds/wkn/DBX0E6
db x-trackers II IBOXX Liquid Corporate UCITS ETF 1C	/fonds/wkn/DBX0EY
db x-trackers II IBOXX SOVEREIGNS EUROZONE 1-3 UCITS ETF 1C	/fonds/wkn/DBX0AD
db x-trackers II IBOXX SOVEREIGNS EUROZONE 1-3 UCITS ETF 1D	/fonds/wkn/DBX0JH
db x-trackers II IBOXX SOVEREIGNS EUROZONE 10-15 UCITS ETF 1	/fonds/wkn/DBX0AH
db x-trackers II IBOXX SOVEREIGNS EUROZONE 15 UCITS ETF 1C	/fonds/wkn/DBX0AJ
db x-trackers II IBOXX SOVEREIGNS EUROZONE 25 UCITS ETF 1C	/fonds/wkn/DBX0AK
db x-trackers II IBOXX SOVEREIGNS EUROZONE 3-5 UCITS ETF 1C	/fonds/wkn/DBX0AE
db x-trackers II IBoxx Sovereigns Eurozone 5-7 UCITS ETF 1C	/fonds/wkn/DBX0AF
db x-trackers II IBOXX SOVEREIGNS EUROZONE 7-10 TOTAL RETURN	/fonds/wkn/DBX0AG
db x-trackers II IBOXX Sovereigns Eurozone AAA UCITS ETF 1C	/fonds/wkn/DBX0FE
db x-trackers II IBOXX SOVEREIGNS EUROZONE UCITS ETF 1C	/fonds/wkn/DBX0AC
db x-trackers II IBOXX SOVEREIGNS EUROZONE UCITS ETF 4 - D	/fonds/wkn/DBX0KC
db x-trackers II IBOXX SOVEREIGNS EUROZONE YIELD PLUS 1-3 UC	/fonds/wkn/DBX0K7
db x-trackers II IBOXX SOVEREIGNS EUROZONE YIELD PLUS UCITS 	/fonds/wkn/DBX0HM
db x-trackers MSCI Bangladesh IM TRN Index ETF	/fonds/wkn/DBX0KL
db x-trackers MSCI Japan EUR Hedged TRN Index ETF	/fonds/wkn/DBX0KT
db x-trackers MSCI Nordic Index UCITS ETF (DR) 1D	/fonds/wkn/A1T791
db x-trackers MSCI Pakistan IM TRN Index ETF	/fonds/wkn/DBX0KK
db x-trackers MSCI Philippines IM TRN Index ETF	/fonds/wkn/DBX0H9
db x-trackers MSCI Singapore IM TRN Index ETF	/fonds/wkn/DBX0KG
DEGI EUROPA	/fonds/wkn/980780
DEGI GLOBAL BUSINESS	/fonds/wkn/A0ETSR
DEGI INTERNATIONAL	/fonds/wkn/800799
DEGUSSA BANK-UNIVERSAL-RENTENFONDS	/fonds/wkn/849067
Deka DAX (ausschuettend) UCITS ETF	/fonds/wkn/ETFL06
Deka DAX UCITS ETF	/fonds/wkn/ETFL01
Deka DAXplus Maximum Dividend UCITS ETF	/fonds/wkn/ETFL23
Deka Deutsche Boerse EUROGOV France UCITS ETF	/fonds/wkn/ETFL42
Deka Deutsche Boerse EUROGOV Germany 1-3 UCITS ETF	/fonds/wkn/ETFL18
Deka Deutsche Boerse EUROGOV Germany 10 UCITS ETF	/fonds/wkn/ETFL21
Deka Deutsche Boerse EUROGOV Germany 3-5 UCITS ETF	/fonds/wkn/ETFL19
Deka Deutsche Boerse EUROGOV Germany 5-10 UCITS ETF	/fonds/wkn/ETFL20
Deka Deutsche Boerse EUROGOV Germany Money Market UCITS ETF	/fonds/wkn/ETFL22
Deka Deutsche Boerse EUROGOV Germany UCITS ETF	/fonds/wkn/ETFL17
Deka EURO STOXX 50 UCITS ETF	/fonds/wkn/ETFL02
Deka EURO STOXX Select Dividend 30 UCITS ETF	/fonds/wkn/ETFL07
Deka iBoxx EUR Liquid Corporates Diversified UCITS ETF	/fonds/wkn/ETFL37
Deka iBoxx EUR Liquid Germany Covered Diversified UCITS ETF	/fonds/wkn/ETFL35
Deka iBoxx EUR Liquid Non-Financials Diversified UCITS ETF	/fonds/wkn/ETFL38
Deka iBoxx EUR Liquid Sovereign Diversified 1-10 UCITS ETF	/fonds/wkn/ETFL11
Deka iBoxx EUR Liquid Sovereign Diversified 1-3 UCITS ETF	/fonds/wkn/ETFL12
Deka iBoxx EUR Liquid Sovereign Diversified 10 UCITS ETF	/fonds/wkn/ETFL16
Deka iBoxx EUR Liquid Sovereign Diversified 3-5 UCITS ETF	/fonds/wkn/ETFL13
Deka iBoxx EUR Liquid Sovereign Diversified 5-7 UCITS ETF	/fonds/wkn/ETFL14
Deka iBoxx EUR Liquid Sovereign Diversified 7-10 UCITS ETF	/fonds/wkn/ETFL15
Deka MSCI China UCITS ETF	/fonds/wkn/ETFL32
Deka MSCI Emerging Markets UCITS ETF	/fonds/wkn/ETFL34
Deka MSCI Europe LC UCITS ETF	/fonds/wkn/ETFL08
Deka MSCI Europe MC UCITS ETF	/fonds/wkn/ETFL29
Deka MSCI Europe UCITS ETF	/fonds/wkn/ETFL28
Deka MSCI Japan LC UCITS ETF	/fonds/wkn/ETFL10
Deka MSCI Japan MC UCITS ETF	/fonds/wkn/ETFL31
Deka MSCI Japan UCITS ETF	/fonds/wkn/ETFL30
Deka-BasisStrategie Renten CF	/fonds/wkn/930906
Deka-Commodities TF (A)	/fonds/wkn/DK0EA4
Deka-ConvergenceAktien TF	/fonds/wkn/940542
Deka-ConvergenceRenten CF	/fonds/wkn/940539
Deka-ConvergenceRenten TF	/fonds/wkn/940540
Deka-CorporateBond Euro TF	/fonds/wkn/934026
Deka-CorporateBond High YieldEuro CF	/fonds/wkn/694307
Deka-EuroFlex Plus CF	/fonds/wkn/DK0AYD
Deka-EuroFlex Plus TF	/fonds/wkn/765984
Deka-EuropaValue CF	/fonds/wkn/921395
Deka-EuropaValue TF	/fonds/wkn/921396
Deka-EuroStocks CF	/fonds/wkn/989586
Deka-EuroStocks TF	/fonds/wkn/989585
Deka-Flex Euro Klasse A	/fonds/wkn/971712
Deka-Flex Euro Klasse C	/fonds/wkn/971299
Deka-ImmobilienEuropa	/fonds/wkn/980956
Deka-ImmobilienGlobal	/fonds/wkn/748361
Deka-LiquiditaetsPlan 2 CF	/fonds/wkn/DK0A2N
Deka-LiquiditaetsPlan CF	/fonds/wkn/DK0EBB
Deka-LiquiditaetsPlan TF	/fonds/wkn/DK0A2R
Deka-MiddleEast and Africa CF	/fonds/wkn/DK0EDP
Deka-MiddleEast and Africa TF	/fonds/wkn/DK0EDQ
Deka-Renten Euro 1-3 CF Kl.A	/fonds/wkn/972352
Deka-Renten Euro 3-7 CF A	/fonds/wkn/972074
Deka-Renten Euro 3-7 CF B	/fonds/wkn/615131
DekaLux-Bond A	/fonds/wkn/971120
DekaLux-Deutschland TF A	/fonds/wkn/974587
DekaLux-Europa TF	/fonds/wkn/974588
DekaLux-Geldmarkt Euro	/fonds/wkn/973800
DekaLux-Geldmarkt USD	/fonds/wkn/974557
DekaLux-Japan CF	/fonds/wkn/972821
Deutsche Aktien Total Return	/fonds/wkn/A0D9KW
DEUTSCHE POSTBANK BEST INVEST WACHSTUM	/fonds/wkn/979777
Deutsche Postbank Europafonds Aktien	/fonds/wkn/979772
Deutsche Postbank Europafonds Plus	/fonds/wkn/979771
Deutsche Postbank Europafonds Renten	/fonds/wkn/979770
Deutsche Postbank Global Player	/fonds/wkn/979775
Deutsche Quant Equity Low Volatility Europe	/fonds/wkn/849082
Deutscher Mittelstandsanleihen Fonds	/fonds/wkn/A1W5T2
Deutschland Ethik 30 Aktienindexfonds UCITS ETF	/fonds/wkn/A1XFE0
Deutschland-INVEST	/fonds/wkn/847928
DKB Asien Fonds	/fonds/wkn/795322
DKB Europa Fonds	/fonds/wkn/541952
DKB Nordamerika Fonds	/fonds/wkn/541953
DKB Osteuropa Fonds	/fonds/wkn/795321
DKB Pharma Fonds	/fonds/wkn/921869
DKB Pharma Fonds	/fonds/wkn/541954
DKB Tele Tech Fonds	/fonds/wkn/541955
DNB Fund - Asian Small Cap	/fonds/wkn/986071
DNB Fund - Global Emerging Markets SRI	/fonds/wkn/987712
DNB Fund - Global SRI	/fonds/wkn/986058
DNB Fund - India	/fonds/wkn/A0M75N
DNB Fund - Renewable Energy	/fonds/wkn/A0MWAL
DNB Fund - Scandinavia	/fonds/wkn/987767
DNB Fund - Technology	/fonds/wkn/A0MWAN
DWS (Austria) Vermoegensbildungsfonds	/fonds/wkn/797424
DWS German Equities Typ 0	/fonds/wkn/847428
EARTH EXPLORATION FUND UI	/fonds/wkn/A0J3UF
EARTH GOLD FUND UI	/fonds/wkn/A0Q2SD
East Capital (Lux) - Russian Fund	/fonds/wkn/A0MQDC
Echiquier Agressor	/fonds/wkn/A0JLZD
Echiquier Major	/fonds/wkn/A0LCNP
EDR Fund - Convertible Europe All Caps	/fonds/wkn/798689
ELBE STRATEGIEPORTFOLIO DEFENSIV UI	/fonds/wkn/A0MYGX
Emerging Markets Debt Portfolio	/fonds/wkn/A0J4KC
Emerging Markets Equity	/fonds/wkn/972721
Emerging Markets Equity	/fonds/wkn/A0EQYP
Emerging Markets Equity Fund	/fonds/wkn/986719
Emerging Markets Growth Portfolio	/fonds/wkn/973193
ERSTE RESPONSIBLE BOND	/fonds/wkn/A0KFXN
ERSTE RESPONSIBLE STOCK EUROPE	/fonds/wkn/A0KFYK
ERSTE RESPONSIBLE STOCK GLOBAL	/fonds/wkn/A0J36V
ERSTE RESPONSIBLE STOCK GLOBAL	/fonds/wkn/A0J36T
ERSTE WWF STOCK UMWELT	/fonds/wkn/694114
ERSTE WWF STOCK UMWELT	/fonds/wkn/694115
ESPA BOND DANUBIA 	/fonds/wkn/676334
ESPA BOND EMERGING-MARKETS	/fonds/wkn/988080
ESPA BOND EURO-MIDTERM	/fonds/wkn/930458
ESPA BOND EURO-MueNDELRENT	/fonds/wkn/986263
ESPA BOND EURO-RESERVA	/fonds/wkn/971084
ESPA RESERVE EURO	/fonds/wkn/778238
ESPA RESERVE EURO PLUS	/fonds/wkn/971092
ESPA RESERVE EURO PLUS 	/fonds/wkn/502648
ESPA STOCK BIOTEC	/fonds/wkn/676338
ESPA STOCK EUROPE-EMERGING	/fonds/wkn/971670
ESPA STOCK EUROPE-EMERGING	/fonds/wkn/989412
ESPA STOCK ISTANBUL	/fonds/wkn/694674
ESPA STOCK ISTANBUL	/fonds/wkn/694675
ESPA STOCK TECHNO	/fonds/wkn/502345
ESPA STOCK TECHNO	/fonds/wkn/676342
ESPA STOCK VIENNA	/fonds/wkn/970995
ESPA STOCK VIENNA	/fonds/wkn/989411
ETF-Portfolio Global	/fonds/wkn/A0MKQK
ETFS DAX Daily 2x Long GO UCITS ETF	/fonds/wkn/A0X899
ETFS DAX Daily 2x Short GO UCITS ETF	/fonds/wkn/A0X9AA
ETFS DAXglobal Gold Mining GO UCITS ETF	/fonds/wkn/A0Q8NC
ETFS Longer Dated All Commodities GO UCITS ETF	/fonds/wkn/A1CXBV
ETFS Russell 2000 US Small Cap GO UCITS ETF	/fonds/wkn/A0Q8NE
Ethna-AKTIV	/fonds/wkn/A0X8U6
Ethna-AKTIV	/fonds/wkn/A1J5U5
Ethna-AKTIV	/fonds/wkn/A1J5U4
Ethna-AKTIV	/fonds/wkn/764930
Ethna-DEFENSIV	/fonds/wkn/A0LF5X
Ethna-DEFENSIV 	/fonds/wkn/A0LF5Y
Ethna-DYNAMISCH	/fonds/wkn/A0YBKY
Ethna-DYNAMISCH 	/fonds/wkn/A0YBKZ
Euro Bond Fund	/fonds/wkn/986135
Euro Corporate Bond Fund	/fonds/wkn/694604
EURO STOXX 50 UCITS ETF	/fonds/wkn/A1C0BB
EuroGeldmarkt-INVEST	/fonds/wkn/977008
EUROLAND FUND	/fonds/wkn/989226
Europa-INVEST	/fonds/wkn/847924
European Corporate Bond Fund	/fonds/wkn/358442
European Equity Alpha Fund	/fonds/wkn/986721
European Equity Fund	/fonds/wkn/986040
European High Yield Bond Fund	/fonds/wkn/529937
European High Yield Bond Fund	/fonds/wkn/765978
European Income Portfolio	/fonds/wkn/989727
European Smaller Companies Fund	/fonds/wkn/987665
EuroRent-INVEST	/fonds/wkn/847925
EUROSWITCH WORLD PROFILE STARLUX OP	/fonds/wkn/A0M98B
Eurozone Equity Alpha Fund	/fonds/wkn/934139
Eurozone Strategic Value Portfolio	/fonds/wkn/989729
F&C EUROPEAN EQUITY	/fonds/wkn/592860
F&C European High Yield Bond	/fonds/wkn/786736
F&C Global Emerging Markets Fund	/fonds/wkn/A0BLAU
F&C Global Emerging Markets Fund	/fonds/wkn/A0BLAV
F&C GLOBAL EMERGING MARKETS PORTFOLIO	/fonds/wkn/749704
F&C High Income Bond Fund	/fonds/wkn/A0ETLZ
F&C HVB Stiftungsfonds	/fonds/wkn/A0NBFA
F&C HVB STIFTUNGSFONDS	/fonds/wkn/694013
F&C JAPANESE EQUITY	/fonds/wkn/749706
F&C Responsible Global Equity	/fonds/wkn/A0H0G1
F&C US Smaller Companies	/fonds/wkn/786734
FALCON GLOBAL FUNDS AIG EUROPE SMALL COMPANIES FUND A1	/fonds/wkn/534066
Falcon Gold Equity Fund	/fonds/wkn/972376
Far Eastern Equity Fund	/fonds/wkn/358450
Far Eastern Equity Fund	/fonds/wkn/973349
FAST - Emerging Markets Fund	/fonds/wkn/A1JL2H
FAST - Europe Fund	/fonds/wkn/A0JDV9
FAST - Global Fund	/fonds/wkn/A1W4L5
FAST - UK Fund	/fonds/wkn/A1JH5P
FAST - US Fund	/fonds/wkn/A0PGUW
FBG 4Elements - Water	/fonds/wkn/A0MQLL
FCP OP MEDICAL BioHealth-Trends	/fonds/wkn/941135
FCP OP MEDICAL BioHealth-Trends	/fonds/wkn/A0F69B
Fidecum SICAV - Contrarian Value Euroland	/fonds/wkn/A0Q4S6
Fidelity Funds - America Fund	/fonds/wkn/973280
Fidelity Funds - America Fund	/fonds/wkn/986390
Fidelity Funds - American Diversified Fund	/fonds/wkn/A0B9MD
Fidelity Funds - American Growth Fund	/fonds/wkn/907047
Fidelity Funds - ASEAN Fund	/fonds/wkn/973254
Fidelity Funds - Asian Bond Fund	/fonds/wkn/A1JAB2
Fidelity Funds - Asian Special Situations Fund	/fonds/wkn/974005
Fidelity Funds - Australia Fund	/fonds/wkn/973281
Fidelity Funds - China Consumer Fund	/fonds/wkn/A1JH3G
Fidelity Funds - China Consumer Fund	/fonds/wkn/A1JH3J
Fidelity Funds - China Focus Fund	/fonds/wkn/A0M94A
Fidelity Funds - China Focus Fund	/fonds/wkn/A0CA6V
Fidelity Funds - Emerging Asia Fund	/fonds/wkn/A0NFGP
Fidelity Funds - Emerging Asia Fund	/fonds/wkn/A0NFGM
Fidelity Funds - Emerging Asia Fund	/fonds/wkn/A0NFGL
Fidelity Funds - Emerging Europe Middle East and Africa Fun	/fonds/wkn/A0MWZM
Fidelity Funds - Emerging Europe Middle East and Africa Fun	/fonds/wkn/A0MWZJ
Fidelity Funds - Emerging Europe Middle East and Africa Fun	/fonds/wkn/A0MWZK
Fidelity Funds - Emerging Europe Middle East and Africa Fun	/fonds/wkn/A0MWZL
Fidelity Funds - Emerging Market Debt Fund	/fonds/wkn/A0H0V7
Fidelity Funds - Emerging Market Debt Fund	/fonds/wkn/A0H0V8
Fidelity Funds - Emerging Market Debt Fund	/fonds/wkn/A0H0WA
Fidelity Funds - Emerging Markets Fund	/fonds/wkn/973267
Fidelity Funds - Euro Balanced Fund	/fonds/wkn/973811
Fidelity Funds - Euro Blue Chip Fund	/fonds/wkn/A0J22H
Fidelity Funds - Euro Blue Chip Fund	/fonds/wkn/988525
Fidelity Funds - Euro Bond Fund	/fonds/wkn/973275
Fidelity Funds - Euro Bond Fund	/fonds/wkn/A0J22J
Fidelity Funds - Euro Cash Fund	/fonds/wkn/986373
Fidelity Funds - Euro Corporate Bond Fund	/fonds/wkn/A0RM73
Fidelity Funds II - US Dollar Currency Fund	/fonds/wkn/972175
Finanzmatrix	/fonds/wkn/A0MYC7
First Private Aktien Global	/fonds/wkn/A0KFRT
First Private Euro Aktien Staufer	/fonds/wkn/977961
First Private Europa Aktien ULM	/fonds/wkn/979583
First State Asia Pacific Leaders Fund	/fonds/wkn/A0BK0C
First State Global Emerging Markets Fund	/fonds/wkn/728156
First State Global Emerging Markets Leaders Fund	/fonds/wkn/A0BKZD
First State Global Listed Infrastructure Fund	/fonds/wkn/A0M989
FIRST STATE GLOBAL RESOURCES FUND	/fonds/wkn/728498
First State Greater China Growth Fund	/fonds/wkn/A0BKZB
First State Worldwide Leaders Fund	/fonds/wkn/765892
FISCH CB International Convertible Expert Fund	/fonds/wkn/216720
FISCH CB International Convertible Expert Fund	/fonds/wkn/216723
Flossbach von Storch - Bond Opportunities	/fonds/wkn/A0RCKL
Flossbach von Storch - Currency Diversification Bond	/fonds/wkn/A1C10W
Flossbach von Storch - Global Convertible Bond	/fonds/wkn/A0Q2PU
Flossbach von Storch - Global Equity	/fonds/wkn/A0Q2PT
Flossbach von Storch - Global Equity	/fonds/wkn/989975
Flossbach von Storch - Multi Asset - Balanced	/fonds/wkn/A0M43W
Flossbach von Storch - Multi Asset - Defensive	/fonds/wkn/A0M43U
Flossbach von Storch - Multi Asset - Growth	/fonds/wkn/A0M43Y
Flossbach von Storch Fundament	/fonds/wkn/A1JMPZ
Flossbach von Storch Fundament	/fonds/wkn/A0HGMH
Flossbach von Storch SICAV - Multiple Opportunities	/fonds/wkn/A0M430
FMM-Fonds	/fonds/wkn/847811
Fonds Direkt Sicav - Skyline Dynamik	/fonds/wkn/921622
FONDS FUER STIFTUNGEN INVESCO	/fonds/wkn/802356
FPM Funds Stockpicker Germany All Cap	/fonds/wkn/603328
FPM Funds Stockpicker Germany Large Cap	/fonds/wkn/A0HGEX
FPM Funds Stockpicker Germany Small/MidCap	/fonds/wkn/A0DN1Q
FT AccuGeld	/fonds/wkn/977020
FT AccuGeld	/fonds/wkn/A0YCBR
FT AccuZins	/fonds/wkn/847808
FT Emerging ConsumerDemand	/fonds/wkn/A1JGVL
FT EmergingArabia 	/fonds/wkn/A0MZHX
FT Euro HighDividend	/fonds/wkn/531742
FT EuroCorporates	/fonds/wkn/805809
FT EUROGOVERNMENTS M	/fonds/wkn/A0NEBR
FT EuropaDynamik	/fonds/wkn/847818
FT EuroRendite	/fonds/wkn/976169
FT EuroZins	/fonds/wkn/847801
FT EuroZins K	/fonds/wkn/847812
FT FlexInvest Classic	/fonds/wkn/977295
FT Frankfurt-Effekten-Fonds	/fonds/wkn/847805
FT GLOBAL HIGHDIVIDEND	/fonds/wkn/531741
FT GlobalDynamik	/fonds/wkn/977298
FT InterSpezial	/fonds/wkn/847800
FT UNTERNEHMERWERTE	/fonds/wkn/A0KFFW
FTSE 100 UCITS ETF 	/fonds/wkn/A1C0BC
FVB-Deutscher Aktienfonds	/fonds/wkn/976686
FVB-Deutscher Rentenfonds	/fonds/wkn/976685
G&P - Struktur	/fonds/wkn/A0J3PV
GAM STAR ASIA PACIFIC EQUITY EUR ACC	/fonds/wkn/971945
GAM STAR ASIA PACIFIC EQUITY EUR INC	/fonds/wkn/971902
GAM Star China Equity	/fonds/wkn/A0MW0K
GAM STAR CONTINENTAL EUROPEAN EQUITY GBP ACC	/fonds/wkn/593169
GAM Star European Equity	/fonds/wkn/988538
GAM Star European Equity	/fonds/wkn/988517
GAM Star Japan Equity	/fonds/wkn/972087
GAM Star Japan Equity	/fonds/wkn/972086
GAM Star Keynes Quantitative Strategies	/fonds/wkn/A1CU34
GAM Star US All Cap Equity	/fonds/wkn/A0MW0L
GAMAX FUNDS JUNIOR	/fonds/wkn/986703
GAMAX FUNDS MAXI FONDS ASIEN INTERNATIONAL	/fonds/wkn/972194
GARTMORE GLOBAL FOCUS EUR CLASS A DIV	/fonds/wkn/A0DNEW
GARTMORE PAN EUROPEAN A1	/fonds/wkn/A0DNE8
GARTMORE SICAV CONTINENTAL EUROPEAN FUND B	/fonds/wkn/798227
GARTMORE SICAV EMERGING MARKETS FUND D1	/fonds/wkn/A0DM8A
GARTMORE SICAV LATIN AMERICAN FUND D1	/fonds/wkn/A0DNE3
GARTMORE SICAV PAN EUROPEAN SMALLER COMPANIES FUND A1	/fonds/wkn/A0DNFA
GARTMORE UNITED KINGDOM	/fonds/wkn/A0DNFC
Generali AktivMix Ertrag	/fonds/wkn/415630
Generali Geldmarkt Euro	/fonds/wkn/531770
Generali Komfort Balance	/fonds/wkn/921700
Generali Komfort Dynamik Europa	/fonds/wkn/921702
Generali Komfort Dynamik Global	/fonds/wkn/921705
Generali Komfort Wachstum	/fonds/wkn/921701
GERLING RESPONSIBILITY FONDS	/fonds/wkn/724870
GLOBAL AKTIEN V	/fonds/wkn/622862
Global Bond Portfolio	/fonds/wkn/986419
Global Corporate Bonds	/fonds/wkn/763767
Global Energy Fund	/fonds/wkn/A0ERBP
Global Equity	/fonds/wkn/A0EQVB
Global Equity	/fonds/wkn/A0EQVC
Global Growth Trends Portfolio	/fonds/wkn/974264
Global High Yield Portfolio	/fonds/wkn/987425
GLOBAL MARKETS	/fonds/wkn/A0M2JH
GLOBAL MIX A	/fonds/wkn/971425
GLOBAL MIX V	/fonds/wkn/622865
GLOBAL MULTI ASSET FUND E CLASS EUR HEDGED EUR	/fonds/wkn/A0X8WH
GLOBAL RENT V	/fonds/wkn/622868
Global Stable Equity Fund	/fonds/wkn/A0LGS7
GLOBAL TECHNOLOGY FUND	/fonds/wkn/989234
Global Value Equity (Ex-US)	/fonds/wkn/796576
Global Value Portfolio	/fonds/wkn/659144
GlobalManagement Classic 50	/fonds/wkn/A0NE4R
GO EAST-INVEST	/fonds/wkn/977017
Gothaer Comfort Ertrag	/fonds/wkn/DWS0RW
Gothaer Euro-Rent	/fonds/wkn/847109
GREENEFFECTS NAI WERTE FONDS	/fonds/wkn/580265
GREIFF special situations Fund OP	/fonds/wkn/A0F699
Griffin Eastern European Fund	/fonds/wkn/988954
Griffin Eastern European Fund	/fonds/wkn/A0YFBX
GRIFFIN OTTOMAN FUND	/fonds/wkn/A0H0QP
grundbesitz europa	/fonds/wkn/980700
grundbesitz global	/fonds/wkn/980705
GS Asia Portfolio	/fonds/wkn/607933
GS Asia Portfolio	/fonds/wkn/766536
GS Asia Portfolio	/fonds/wkn/973732
GS BRICs Portfolio	/fonds/wkn/A0HMP3
GS BRICsSM Portfolio EUR	/fonds/wkn/A0JJ3U
GS Euro Fixed Income Plus Portfolio	/fonds/wkn/A0HMSK
GS Europe CORE Equity Portfolio	/fonds/wkn/926136
GS Europe CORE Equity Portfolio	/fonds/wkn/926187
GS Europe CORE Equity Portfolio	/fonds/wkn/A0HNN0
GS Europe Portfolio	/fonds/wkn/607941
GS Europe Portfolio	/fonds/wkn/986348
GS Europe Portfolio	/fonds/wkn/A0HNPH
GS Global Equity Portfolio	/fonds/wkn/973733
GS Global Fixed Income Hedged Portfolio	/fonds/wkn/A0HNPD
GS Global High Yield Euro hedged Portfolio	/fonds/wkn/989584
GS Growth & Emerging Markets Broad Equity Portfol	/fonds/wkn/987714
GS Japan Portfolio	/fonds/wkn/607935
GS Japan Portfolio	/fonds/wkn/986079
GS Japan Portfolio	/fonds/wkn/989527
GS US CORE Equity Portfolio	/fonds/wkn/986080
GS US Growth EquityPortfolio	/fonds/wkn/926143
GS US Small Cap CORE Equity Portfolio	/fonds/wkn/A0HMPQ
GS&P Fonds Deutschland aktiv	/fonds/wkn/986169
GS&P Fonds Euro Konzept	/fonds/wkn/986387
GS&P Fonds Euro-Anleihen	/fonds/wkn/986171
GS&P Fonds EuroRentenAktiv	/fonds/wkn/986969
GS&P Fonds Family Business	/fonds/wkn/593125
GS&P Fonds Schwellenlaender	/fonds/wkn/987063
GS&P Fonds Schwellenlaender	/fonds/wkn/A0LEW7
Gutzwiller ONE	/fonds/wkn/791617
H & A Aktien Small Cap EMU	/fonds/wkn/921695
H&A (Lux) Equities-VALUE Invest	/fonds/wkn/921694
H&A Lux Unternehmerfonds I 	/fonds/wkn/A0MNUN
HAIG MB Max Value	/fonds/wkn/592347
HAIG Select Formel 50	/fonds/wkn/988699
HANSA D&P	/fonds/wkn/976623
HANSAaccura	/fonds/wkn/976620
HANSAbalance	/fonds/wkn/979971
HANSAcentro	/fonds/wkn/979974
HANSAdynamic	/fonds/wkn/979975
HANSAeuropa	/fonds/wkn/847915
HANSAgeldmarkt	/fonds/wkn/976621
HANSAgold	/fonds/wkn/A0RHG7
HANSAgold	/fonds/wkn/A0NEKK
HANSAimmobilia	/fonds/wkn/981770
HANSAinternational	/fonds/wkn/847908
HANSArenta	/fonds/wkn/847901
HANSAsecur	/fonds/wkn/847902
HANSASMART SELECT E	/fonds/wkn/A1H44U
HANSAWERTE	/fonds/wkn/A0RHG5
HANSAzins	/fonds/wkn/847909
Hansberger Emerging Latin America Fund	/fonds/wkn/989734
Harris Associates Global Value Fund	/fonds/wkn/534029
Henderson Gartmore Continental European Fund	/fonds/wkn/A0DLKB
Henderson Gartmore Fund Japan Absolute Return Fund	/fonds/wkn/A1CTUE
Henderson Gartmore SICAV Emerging Markets Fund (R EUR Acc)	/fonds/wkn/625958
Henderson Gartmore SICAV LatinAmerica Fund (R EUR Acc)	/fonds/wkn/A0DLD4
Henderson Horizon Asian Growth Fund	/fonds/wkn/972769
Henderson Horizon China Fund	/fonds/wkn/A0M7WU
Henderson Horizon Fund - Asian Dividend Income Fund	/fonds/wkn/A0LA7R
Henderson Horizon Japanese Smaller Companies Fund	/fonds/wkn/972768
Henderson Horizon Pan European Alpha Fund	/fonds/wkn/A0LA5Z
Henderson Horizon Pan European Equity Fund	/fonds/wkn/982670
Henderson Horizon US Growth Fund	/fonds/wkn/982674
HI BH DONNER OPTIMIX	/fonds/wkn/532130
HI BH DONNER WACHSTUM	/fonds/wkn/532132
HI Topselect	/fonds/wkn/981772
HI Topselect 	/fonds/wkn/981771
HippokratAS	/fonds/wkn/979228
HL BASISINVEST FT	/fonds/wkn/531731
HL MaxIvest FT	/fonds/wkn/531733
HL MEDIUMINVEST FT	/fonds/wkn/531732
HMT ABSOLUTE RETURN RENTEN	/fonds/wkn/A0RL0H
HSBC Euro Credit Non-Financial Bond	/fonds/wkn/515200
HSBC GIF Asia ex Japan Equity	/fonds/wkn/263205
HSBC GIF Asia ex Japan Equity	/fonds/wkn/A0EAGX
HSBC GIF Asia ex Japan Equity	/fonds/wkn/973762
HSBC GIF Asia ex Japan Equity Smaller Companies	/fonds/wkn/120873
HSBC GIF Asia ex Japan Equity Smaller Companies	/fonds/wkn/988048
HSBC GIF Asia Pacific ex Japan Equity High Dividend	/fonds/wkn/A0DP5K
HSBC GIF Asian Currencies Bond	/fonds/wkn/A0HGY6
HSBC GIF Brazil Equity	/fonds/wkn/A0DNSL
HSBC GIF Brazil Equity	/fonds/wkn/A0DJ0P
HSBC GIF BRIC Equity	/fonds/wkn/A0D85S
HSBC GIF BRIC Equity	/fonds/wkn/A0D85R
HSBC GIF BRIC Markets Equity	/fonds/wkn/A0J3PA
HSBC GIF Chinese Equity	/fonds/wkn/263211
